Time Step,Mean Original C_HT,Std Original C_HT,Mean Perturbed C_HT,Std Perturbed C_HT
366,0.07154517364973427,0.029538129130781497,0.03974755901619083,0.008238537699973233
367,0.07143282659745395,0.027254557151828767,0.04119311580768755,0.010260184032948613
368,0.06954418489679891,0.02588169176681411,0.04180459770114942,0.012545913301636213
369,0.06970998640464714,0.026369429672874173,0.04252756148807317,0.013544578633318241
370,0.06976578914843654,0.028229483292024547,0.04236064763317266,0.013952684878073815
371,0.06987690025954763,0.026914587024785483,0.043806080830552464,0.01698321808189472
372,0.06759739216413299,0.025619663734434583,0.041749165739710783,0.012409224547880545
373,0.06759838091706834,0.02575156302230187,0.04186015325670498,0.011846769807695372
374,0.0655962798170807,0.022700396579538745,0.04147101717958225,0.011734889881783865
375,0.06593010752688172,0.020870984302403937,0.04058200469657644,0.008953623205575243
376,0.06365134099616858,0.02075799372176896,0.03969237424298604,0.008156029358736487
377,0.06370640217525646,0.023602828459169136,0.0396369422815474,0.007387896156782428
378,0.06381714250401681,0.024571670291550426,0.03874718823384007,0.007201545278528787
379,0.06676418242491658,0.02655249501333089,0.03913657149919664,0.006895170924445557
380,0.06659726857001606,0.024489981197604774,0.03941434927697442,0.007780722057290389
381,0.0676539364726239,0.025632586859900237,0.039081015943641086,0.0068585688064824795
382,0.06709726857001605,0.02618260077222873,0.038524842417500926,0.007123926793037727
383,0.06787640588307996,0.0252481196697821,0.038525089605734766,0.006712815817547143
384,0.06920887405759485,0.02751016923824895,0.037746570263255466,0.007339419376504418
385,0.06954356692621431,0.02567673136270236,0.038525213199851686,0.006712802523633635
386,0.06976578914843654,0.03252655374528582,0.037746693857372386,0.007339326689555009
387,0.07071109875169941,0.0314062872018076,0.038024842417500926,0.0069308781320900495
388,0.07321245828698554,0.03225779202333493,0.037246323075021626,0.007850260909161196
389,0.0748802373007045,0.03461118105828613,0.037691261895933754,0.007247368500858901
390,0.07515801507848227,0.033043696389695044,0.037246323075021626,0.007850260909161196
391,0.07815974539611914,0.034964806189044004,0.037691261895933754,0.007247368500858901
392,0.0806613521196391,0.039039842088246075,0.037246323075021626,0.007850260909161196
393,0.08032715362748735,0.03583895791139939,0.037691261895933754,0.007247368500858901
394,0.07999344951180323,0.03883518251333148,0.037246323075021626,0.007850260909161196
395,0.0819392534915338,0.039759847651869074,0.037691261895933754,0.007247368500858901
396,0.0833851810653813,0.04219757893233487,0.037246323075021626,0.007850260909161196
397,0.08427406995427018,0.042501054457596055,0.037691261895933754,0.007247368500858901
398,0.07938320355951056,0.03380262433205507,0.037246323075021626,0.007850260909161196
399,0.076880978865406,0.030904080311889813,0.037691261895933754,0.007247368500858901
400,0.07699332591768633,0.03089121602515787,0.037246323075021626,0.007850260909161196
401,0.07660320108762823,0.02969907725973077,0.037691261895933754,0.007247368500858901
402,0.07565813867259917,0.030037181441046452,0.037246323075021626,0.007850260909161196
403,0.07760480781114819,0.02894176266729459,0.037691261895933754,0.007247368500858901
404,0.07549196638240019,0.027842377330258794,0.037246323075021626,0.007850260909161196
405,0.07582542330985045,0.027979583920971603,0.037691261895933754,0.007247368500858901
406,0.0746012235817575,0.028125252676059018,0.037246323075021626,0.007850260909161196
407,0.07371270547521938,0.029290517437878968,0.037691261895933754,0.007247368500858901
408,0.07115579038437769,0.028523562227381595,0.037246323075021626,0.007850260909161196
409,0.07159943146706217,0.02861939478549948,0.037691261895933754,0.007247368500858901
410,0.07060085279940674,0.025676120916080472,0.037246323075021626,0.007850260909161196
411,0.07076646891607959,0.024015115832601106,0.037691261895933754,0.007247368500858901
412,0.07221177851934246,0.028112389311292292,0.037246323075021626,0.007850260909161196
413,0.07104585341737732,0.02486344331218718,0.037691261895933754,0.007247368500858901
414,0.07082282783339514,0.025841982332447323,0.037246323075021626,0.007850260909161196
415,0.06993362995921393,0.024306545201816323,0.037691261895933754,0.007247368500858901
416,0.07065461624026696,0.02646751792613269,0.037246323075021626,0.007850260909161196
417,0.07121184031640093,0.025984887987333987,0.037691261895933754,0.007247368500858901
418,0.06965455444320849,0.02463082792824248,0.037246323075021626,0.007850260909161196
419,0.07109992584352984,0.023327852099041972,0.037691261895933754,0.007247368500858901
420,0.07254455567914966,0.028095974722095848,0.037246323075021626,0.007850260909161196
421,0.07071085156346557,0.023379978862948306,0.037691261895933754,0.007247368500858901
422,0.06987578791249535,0.023260743961330953,0.037246323075021626,0.007850260909161196
423,0.07110011123470523,0.02574627942136643,0.037691261895933754,0.007247368500858901
424,0.06748665183537264,0.02662616133737556,0.037246323075021626,0.007850260909161196
425,0.06954381411444815,0.027415313519951398,0.037691261895933754,0.007247368500858901
426,0.06943295019157088,0.029971785494906224,0.037246323075021626,0.007850260909161196
427,0.07015492522555926,0.030227227081007522,0.037691261895933754,0.007247368500858901
428,0.07110042021999752,0.033815784988628375,0.037246323075021626,0.007850260909161196
429,0.07115572858731925,0.03204730281607178,0.037691261895933754,0.007247368500858901
430,0.07076591274255346,0.03399330545706595,0.037246323075021626,0.007850260909161196
431,0.07126683969843037,0.032115117786876576,0.037691261895933754,0.007247368500858901
432,0.06982134470399208,0.03234268994006978,0.037246323075021626,0.007850260909161196
433,0.07243393894450625,0.0336295968091465,0.037691261895933754,0.007247368500858901
434,0.07148838215300951,0.03507122227383241,0.037246323075021626,0.007850260909161196
435,0.07404591521443579,0.0354765134249091,0.037691261895933754,0.007247368500858901
436,0.07021048078111482,0.03322792168382423,0.037246323075021626,0.007850260909161196
437,0.0717665925101965,0.03191680551956014,0.037691261895933754,0.007247368500858901
438,0.07226721048078111,0.03465940705451492,0.037246323075021626,0.007850260909161196
439,0.07454659498207884,0.03762906331992505,0.037691261895933754,0.007247368500858901
440,0.06959918427882832,0.032301271716743435,0.037246323075021626,0.007850260909161196
441,0.06782091212458288,0.032831167934273625,0.037691261895933754,0.007247368500858901
442,0.06926554196020268,0.03765696673724657,0.037246323075021626,0.007850260909161196
443,0.07165597577555308,0.042443549009670505,0.037691261895933754,0.007247368500858901
444,0.06793202323569397,0.038740923529800485,0.037246323075021626,0.007850260909161196
445,0.06548535409714498,0.0355396884399653,0.037691261895933754,0.007247368500858901
446,0.06431769867754294,0.03373576726014858,0.037246323075021626,0.007850260909161196
447,0.06392893338277097,0.032415552420738035,0.037691261895933754,0.007247368500858901
448,0.06398417995303424,0.0329226908063883,0.037246323075021626,0.007850260909161196
449,0.06481837844518601,0.030720731766022677,0.037691261895933754,0.007247368500858901
450,0.06520732913113335,0.03353590529353443,0.037246323075021626,0.007850260909161196
451,0.0669867136324311,0.035667270353381186,0.037691261895933754,0.007247368500858901
452,0.0667072673340749,0.03615428758296891,0.037246323075021626,0.007850260909161196
453,0.06554072426152516,0.032643992920328095,0.037691261895933754,0.007247368500858901
454,0.06720720553701644,0.03684301157672897,0.037246323075021626,0.007850260909161196
455,0.06587510814485231,0.03384925112440401,0.037691261895933754,0.007247368500858901
456,0.06604066246446669,0.03912118269717253,0.037246323075021626,0.007850260909161196
457,0.06754307254974663,0.041892120309541675,0.037691261895933754,0.007247368500858901
458,0.07048776418242492,0.046047949858916394,0.037246323075021626,0.007850260909161196
459,0.07043344456803856,0.04731447466824561,0.037691261895933754,0.007247368500858901
460,0.06743016932394018,0.04290758172095871,0.037246323075021626,0.007850260909161196
461,0.06898776418242492,0.045049700119258435,0.037691261895933754,0.007247368500858901
462,0.07126578914843654,0.04942496015383794,0.037246323075021626,0.007850260909161196
463,0.06876634532196269,0.04445207150700829,0.037691261895933754,0.007247368500858901
464,0.0672073909281918,0.040427230488264375,0.037246323075021626,0.007850260909161196
465,0.06848776418242492,0.04172946846634773,0.037691261895933754,0.007247368500858901
466,0.07109881349647756,0.04761725297487222,0.037246323075021626,0.007850260909161196
467,0.07160103819058214,0.04644163105646,0.037691261895933754,0.007247368500858901
468,0.07071041898405636,0.047169524725018175,0.037246323075021626,0.007850260909161196
469,0.07043424792979855,0.04690531847073317,0.037691261895933754,0.007247368500858901
470,0.06932097392164131,0.045874579346457056,0.037246323075021626,0.007850260909161196
471,0.06759875169941912,0.04152127993591003,0.037691261895933754,0.007247368500858901
472,0.0694309108886417,0.044745728706242965,0.037246323075021626,0.007850260909161196
473,0.0686545544432085,0.03969518835268832,0.037691261895933754,0.007247368500858901
474,0.06837529353602768,0.04141015531360586,0.037246323075021626,0.007850260909161196
475,0.06837535533308614,0.043730990204231907,0.037691261895933754,0.007247368500858901
476,0.0691539364726239,0.047337978701800655,0.037246323075021626,0.007850260909161196
477,0.0702097392164133,0.04949284338357074,0.037691261895933754,0.007247368500858901
478,0.06887665307131381,0.04503010987672579,0.037246323075021626,0.007850260909161196
479,0.06943319737980472,0.04432132238043584,0.037691261895933754,0.007247368500858901
480,0.06731905821282906,0.04128920346311932,0.037246323075021626,0.007850260909161196
481,0.06893220862686936,0.04209058503405154,0.037691261895933754,0.007247368500858901
482,0.07009899888765295,0.04264703205286939,0.037246323075021626,0.007850260909161196
483,0.07171134593993325,0.04433786624332253,0.037691261895933754,0.007247368500858901
484,0.07421258188110245,0.04690979120551241,0.037246323075021626,0.007850260909161196
485,0.07593591645037696,0.0510398302506483,0.037691261895933754,0.007247368500858901
486,0.07232251884810284,0.04725038822985894,0.037246323075021626,0.007850260909161196
487,0.07538042269187988,0.04991712826500853,0.037691261895933754,0.007247368500858901
488,0.07538005190952911,0.049475139241565415,0.037246323075021626,0.007850260909161196
489,0.07515782968730689,0.04688734377929175,0.037691261895933754,0.007247368500858901
490,0.077047151155605,0.049006041174167354,0.037246323075021626,0.007850260909161196
491,0.07882789519218886,0.048405288612042296,0.037691261895933754,0.007247368500858901
492,0.07810301569645285,0.04774028168164092,0.037246323075021626,0.007850260909161196
493,0.08105017921146954,0.05355803877401323,0.037691261895933754,0.007247368500858901
494,0.08544123099740454,0.06073786543023297,0.037246323075021626,0.007850260909161196
495,0.08483110863922878,0.05918404466987847,0.037691261895933754,0.007247368500858901
496,0.0836069707081943,0.056009640229027755,0.037246323075021626,0.007850260909161196
497,0.08549857866765542,0.057220736431920195,0.037691261895933754,0.007247368500858901
498,0.08399585959708318,0.055671998355597344,0.037246323075021626,0.007850260909161196
499,0.08327339018662713,0.05435276766887307,0.037691261895933754,0.007247368500858901
500,0.08149579780002472,0.05046502723279905,0.037246323075021626,0.007850260909161196
501,0.08521907057224076,0.05664598193162004,0.037691261895933754,0.007247368500858901
502,0.08655401062909404,0.05562255439636388,0.037246323075021626,0.007850260909161196
503,0.08277283401310098,0.04902422382451335,0.037691261895933754,0.007247368500858901
504,0.08244098380917068,0.049243252289786585,0.037246323075021626,0.007850260909161196
505,0.08338542825361514,0.04720924477850772,0.037691261895933754,0.007247368500858901
506,0.08661012235817575,0.04835045517889821,0.037246323075021626,0.007850260909161196
507,0.08822067729576073,0.04989620643917106,0.037691261895933754,0.007247368500858901
508,0.08799925843529849,0.04920248648851912,0.037246323075021626,0.007850260909161196
509,0.0898890124830058,0.04898311465627955,0.037691261895933754,0.007247368500858901
510,0.0887202447163515,0.04890530335430215,0.037246323075021626,0.007850260909161196
511,0.08955567914967248,0.04820111991680281,0.037691261895933754,0.007247368500858901
512,0.09027777777777779,0.049216594687486556,0.037246323075021626,0.007850260909161196
513,0.09166753182548511,0.05121303271498318,0.037691261895933754,0.007247368500858901
514,0.0939479050797182,0.05406499229105263,0.037246323075021626,0.007850260909161196
515,0.09122246941045606,0.05174907914497937,0.037691261895933754,0.007247368500858901
516,0.09144487702385366,0.05233235447944016,0.037246323075021626,0.007850260909161196
517,0.09111135829934494,0.05181385464183451,0.037691261895933754,0.007247368500858901
518,0.08638814732418738,0.04869389569320236,0.037246323075021626,0.007850260909161196
519,0.0846085156346558,0.04715321266858119,0.037691261895933754,0.007247368500858901
520,0.0846643183784452,0.0474634345089341,0.037246323075021626,0.007850260909161196
521,0.08121740205166234,0.04183669749846646,0.037691261895933754,0.007247368500858901
522,0.08066129032258065,0.04127247747124403,0.037246323075021626,0.007850260909161196
523,0.07904888147324188,0.03971547205182821,0.037691261895933754,0.007247368500858901
524,0.08071709306637005,0.04130557613411055,0.037246323075021626,0.007850260909161196
525,0.0804395624768261,0.04126332269094667,0.037691261895933754,0.007247368500858901
526,0.08282974910394265,0.04589517856397616,0.037246323075021626,0.007850260909161196
527,0.08227332838956866,0.04684812352663688,0.037691261895933754,0.007247368500858901
528,0.08255252749969101,0.04814841450639759,0.037246323075021626,0.007850260909161196
529,0.08377530589543938,0.05108882213366662,0.037691261895933754,0.007247368500858901
530,0.08171802002224693,0.04693693351562254,0.037246323075021626,0.007850260909161196
531,0.07882715362748734,0.048946730966542826,0.037691261895933754,0.007247368500858901
532,0.07910548757879125,0.04784973305657273,0.037246323075021626,0.007850260909161196
533,0.07821610431343469,0.04396186126333981,0.037691261895933754,0.007247368500858901
534,0.075824558151032,0.03906192577940566,0.037246323075021626,0.007850260909161196
535,0.07532443455691509,0.03801847795305023,0.037691261895933754,0.007247368500858901
536,0.07915999258435298,0.04289650572997225,0.037246323075021626,0.007850260909161196
537,0.079828451365715,0.04408512482752257,0.037691261895933754,0.007247368500858901
538,0.08216271165492522,0.04703153677196621,0.037246323075021626,0.007850260909161196
539,0.08338586083302435,0.04647629310589727,0.037691261895933754,0.007247368500858901
540,0.0841640093931529,0.048033007823665756,0.037246323075021626,0.007850260909161196
541,0.08566400939315288,0.047850612979186156,0.037691261895933754,0.007247368500858901
542,0.08866611049314052,0.052391799811999054,0.037246323075021626,0.007850260909161196
543,0.08911067853170189,0.05082462372653334,0.037691261895933754,0.007247368500858901
544,0.08644302311209986,0.04759806176661327,0.037246323075021626,0.007850260909161196
545,0.08533104684217033,0.0450780545269187,0.037691261895933754,0.007247368500858901
546,0.08521968854282536,0.04441753439897431,0.037246323075021626,0.007850260909161196
547,0.08460863922877271,0.044003355519511574,0.037691261895933754,0.007247368500858901
548,0.0829966011617847,0.04231386500724893,0.037246323075021626,0.007850260909161196
549,0.08538635520949203,0.046696151081864916,0.037691261895933754,0.007247368500858901
550,0.08611061673464342,0.04957452870114756,0.037246323075021626,0.007850260909161196
551,0.08516407119021134,0.04761609850118385,0.037691261895933754,0.007247368500858901
552,0.07888289457421827,0.0416157369812427,0.037246323075021626,0.007850260909161196
553,0.07871505376344086,0.04451000164105841,0.037691261895933754,0.007247368500858901
554,0.0762698677542949,0.04196728038843473,0.037246323075021626,0.007850260909161196
555,0.07593641082684464,0.03923687524856988,0.037691261895933754,0.007247368500858901
556,0.07715906562847609,0.040855556682407417,0.037246323075021626,0.007850260909161196
557,0.08032832777159807,0.04393827194207938,0.037691261895933754,0.007247368500858901
558,0.0796613521196391,0.043668297606504286,0.037246323075021626,0.007850260909161196
559,0.07921598071931776,0.04290622360323357,0.037691261895933754,0.007247368500858901
560,0.08032746261277963,0.04534733202772036,0.037246323075021626,0.007850260909161196
561,0.08077332838956866,0.044979474417664866,0.037691261895933754,0.007247368500858901
562,0.07910480781114819,0.04270969235787962,0.037246323075021626,0.007850260909161196
563,0.0826072796934866,0.04919930114956146,0.037691261895933754,0.007247368500858901
564,0.08266302064021754,0.051293111745806676,0.037246323075021626,0.007850260909161196
565,0.08471851439871463,0.054031858527757645,0.037691261895933754,0.007247368500858901
566,0.08483104684217031,0.05457348565183923,0.037246323075021626,0.007850260909161196
567,0.0874429613150414,0.05883526772953593,0.037691261895933754,0.007247368500858901
568,0.08944506241502904,0.06123470395080461,0.037246323075021626,0.007850260909161196
569,0.09077870473365465,0.06212372597513264,0.037691261895933754,0.007247368500858901
570,0.086443579285626,0.05521617611537063,0.037246323075021626,0.007850260909161196
571,0.09066740823136818,0.05770826766359695,0.037691261895933754,0.007247368500858901
572,0.09122333456927449,0.0566476456571658,0.037246323075021626,0.007850260909161196
573,0.0903896304535904,0.055336391107026255,0.037691261895933754,0.007247368500858901
574,0.08994432085032752,0.055078950294440696,0.037246323075021626,0.007850260909161196
575,0.08777604746014088,0.052264626107023336,0.037691261895933754,0.007247368500858901
576,0.08527536769249783,0.046317323967054784,0.037246323075021626,0.007850260909161196
577,0.08377530589543938,0.0435581781366553,0.037691261895933754,0.007247368500858901
578,0.08010486960820665,0.03944113377084416,0.037246323075021626,0.007850260909161196
579,0.07971628970461006,0.03846503605985677,0.037691261895933754,0.007247368500858901
580,0.076547151155605,0.03458277332587405,0.037246323075021626,0.007850260909161196
581,0.0768819058212829,0.03648326018082968,0.037691261895933754,0.007247368500858901
582,0.07576980595723645,0.035974470197160956,0.037246323075021626,0.007850260909161196
583,0.07599202817945865,0.03674751160906442,0.037691261895933754,0.007247368500858901
584,0.07860474601408973,0.03955259990663987,0.037246323075021626,0.007850260909161196
585,0.07743758497095538,0.037292740063700064,0.037691261895933754,0.007247368500858901
586,0.07899208997651712,0.04093788570759978,0.037246323075021626,0.007850260909161196
587,0.07549159560004944,0.03852263273099416,0.037691261895933754,0.007247368500858901
588,0.07843857372389074,0.044164994220293304,0.037246323075021626,0.007850260909161196
589,0.07632610307749352,0.04586081712662482,0.037691261895933754,0.007247368500858901
590,0.07560270671116055,0.046663116267892345,0.037246323075021626,0.007850260909161196
591,0.07599208997651712,0.04700320918595249,0.037691261895933754,0.007247368500858901
592,0.07482400197750588,0.04887584859750851,0.037246323075021626,0.007850260909161196
593,0.07232369299221357,0.04736589136970765,0.037691261895933754,0.007247368500858901
594,0.07193412433568161,0.04756614922280369,0.037246323075021626,0.007850260909161196
595,0.07243517488567544,0.04793330687839787,0.037691261895933754,0.007247368500858901
596,0.07438017550364602,0.05107594364484929,0.037246323075021626,0.007850260909161196
597,0.07404659498207886,0.05115409371089907,0.037691261895933754,0.007247368500858901
598,0.07098918551476949,0.04427572504284661,0.037246323075021626,0.007850260909161196
599,0.07315708812260538,0.04630831747299721,0.037691261895933754,0.007247368500858901
600,0.06970961562229637,0.041417003023119944,0.037246323075021626,0.007850260909161196
601,0.07076696329254728,0.042038899895068954,0.037691261895933754,0.007247368500858901
602,0.0700428253615128,0.04049238972768222,0.037246323075021626,0.007850260909161196
603,0.07048900012359412,0.041799282585163466,0.037691261895933754,0.007247368500858901
604,0.07187813620071684,0.040813400994074676,0.037246323075021626,0.007850260909161196
605,0.07126776665430726,0.038771608454522134,0.037691261895933754,0.007247368500858901
606,0.07176733407489803,0.039708874082984236,0.037246323075021626,0.007850260909161196
607,0.07065548139908541,0.03895748406985034,0.037691261895933754,0.007247368500858901
608,0.06920955382523793,0.03499393085627993,0.037246323075021626,0.007850260909161196
609,0.0687639970337412,0.033967746912213895,0.037691261895933754,0.007247368500858901
610,0.06959856630824372,0.03345002211280509,0.037246323075021626,0.007850260909161196
611,0.06954313434680509,0.03527310833495658,0.037691261895933754,0.007247368500858901
612,0.06854307254974663,0.03302220640193018,0.037246323075021626,0.007850260909161196
613,0.06982128290693364,0.03396616428323779,0.037691261895933754,0.007247368500858901
614,0.069321468298109,0.033830951460223205,0.037246323075021626,0.007850260909161196
615,0.07048782597948337,0.03553110351871019,0.037691261895933754,0.007247368500858901
616,0.0711002966258806,0.03587916275637528,0.037246323075021626,0.007850260909161196
617,0.07059868990236065,0.03574385666647478,0.037691261895933754,0.007247368500858901
618,0.06937720924483995,0.033648383187643696,0.037246323075021626,0.007850260909161196
619,0.06698621925596342,0.03127349700649689,0.037691261895933754,0.007247368500858901
620,0.06743084909158323,0.031205388107552363,0.037246323075021626,0.007850260909161196
621,0.06943332097392164,0.03449449009902794,0.037691261895933754,0.007247368500858901
622,0.06815443084909159,0.0339669074159748,0.037246323075021626,0.007850260909161196
623,0.06793152885922629,0.033453530670874504,0.037691261895933754,0.007247368500858901
624,0.0678760351007292,0.03331475177513961,0.037246323075021626,0.007850260909161196
625,0.06737572611543689,0.0334920505679546,0.037691261895933754,0.007247368500858901
626,0.06854226918798664,0.03404407378703138,0.037246323075021626,0.007850260909161196
627,0.06759844271412681,0.03427049934822172,0.037691261895933754,0.007247368500858901
628,0.06743004572982327,0.03415028225724162,0.037246323075021626,0.007850260909161196
629,0.06976585094549499,0.03790144444103185,0.037691261895933754,0.007247368500858901
630,0.06965424545791621,0.03616014698473552,0.037246323075021626,0.007850260909161196
631,0.06815430725497466,0.032969747767812745,0.037691261895933754,0.007247368500858901
632,0.06770800889877641,0.03189265001139586,0.037246323075021626,0.007850260909161196
633,0.06876541836608577,0.03278618940287208,0.037691261895933754,0.007247368500858901
634,0.06554134223210975,0.028380735608373727,0.037246323075021626,0.007850260909161196
635,0.06542992213570634,0.02903702752967713,0.037691261895933754,0.007247368500858901
636,0.06693066370040786,0.030130126899957633,0.037246323075021626,0.007850260909161196
637,0.06570807069583487,0.028815215727108153,0.037691261895933754,0.007247368500858901
638,0.06476263749845508,0.02803060436462293,0.037246323075021626,0.007850260909161196
639,0.06665245334322087,0.030415280477961642,0.037691261895933754,0.007247368500858901
640,0.0665417130144605,0.03108429246297963,0.037246323075021626,0.007850260909161196
641,0.06782078853046594,0.034661739015609656,0.037691261895933754,0.007247368500858901
642,0.0666533185020393,0.03507560461066618,0.037246323075021626,0.007850260909161196
643,0.0643186874304783,0.03308729784992379,0.037691261895933754,0.007247368500858901
644,0.06292825361512791,0.03085615747965795,0.037246323075021626,0.007850260909161196
645,0.06365072302558399,0.03360732227124235,0.037691261895933754,0.007247368500858901
646,0.06309584723767149,0.03335858784871182,0.037246323075021626,0.007850260909161196
647,0.06276214312198738,0.030649517836587783,0.037691261895933754,0.007247368500858901
648,0.06287350142133234,0.031885652872382084,0.037246323075021626,0.007850260909161196
649,0.06504109504387591,0.03625217722928733,0.037691261895933754,0.007247368500858901
650,0.06409621802002224,0.03524025181257532,0.037246323075021626,0.007850260909161196
651,0.061316400939315285,0.03124909017028613,0.037691261895933754,0.007247368500858901
652,0.060204919045853414,0.03045595207018056,0.037246323075021626,0.007850260909161196
653,0.05920498084291187,0.0303140970265577,0.037691261895933754,0.007247368500858901
654,0.05753639846743295,0.03171919029826227,0.037246323075021626,0.007850260909161196
655,0.05581337288345074,0.028072330397029707,0.037691261895933754,0.007247368500858901
656,0.0548683104684217,0.02754073520431298,0.037246323075021626,0.007850260909161196
657,0.05614670621678408,0.03044289035148124,0.037691261895933754,0.007247368500858901
658,0.05458991472005932,0.028965550146791252,0.037246323075021626,0.007850260909161196
659,0.05497954517364974,0.02949433844543442,0.037691261895933754,0.007247368500858901
660,0.05631362007168459,0.033074865174328914,0.037246323075021626,0.007850260909161196
661,0.057091892225930044,0.03350372713689942,0.037691261895933754,0.007247368500858901
662,0.05347855642071438,0.027369510211543772,0.037246323075021626,0.007850260909161196
663,0.0524222593004573,0.026041044212084283,0.037691261895933754,0.007247368500858901
664,0.052366827339018665,0.025273644196776114,0.037246323075021626,0.007850260909161196
665,0.051644357928562604,0.02315782541697045,0.037691261895933754,0.007247368500858901
666,0.049976208132492886,0.01937582572164112,0.037246323075021626,0.007850260909161196
667,0.05008769002595477,0.0199112839577585,0.037691261895933754,0.007247368500858901
668,0.04919843035471511,0.01792000807936472,0.037246323075021626,0.007850260909161196
669,0.05003250525274997,0.01904174597284311,0.037691261895933754,0.007247368500858901
670,0.04997657891484365,0.020320434589157405,0.037246323075021626,0.007850260909161196
671,0.05036559139784946,0.020267459587171684,0.037691261895933754,0.007247368500858901
672,0.050254603880855266,0.02032141209732732,0.037246323075021626,0.007850260909161196
673,0.051199542701767395,0.022114095715528154,0.037691261895933754,0.007247368500858901
674,0.05019917191941663,0.02054111173011232,0.037246323075021626,0.007850260909161196
675,0.05086571499196638,0.021960569283438345,0.037691261895933754,0.007247368500858901
676,0.05125522185143988,0.0226657028868892,0.037246323075021626,0.007850260909161196
677,0.051422012112223456,0.02216847822237078,0.037691261895933754,0.007247368500858901
678,0.051087937214188604,0.022947785900948356,0.037246323075021626,0.007850260909161196
679,0.051311271783463105,0.02259912429394772,0.037691261895933754,0.007247368500858901
680,0.05025410950438759,0.02032049785917751,0.037246323075021626,0.007850260909161196
681,0.0498658385860833,0.018794067441102503,0.037691261895933754,0.007247368500858901
682,0.04830867630700778,0.015704624104180272,0.037246323075021626,0.007850260909161196
683,0.049087319243604,0.017382206885062233,0.037691261895933754,0.007247368500858901
684,0.04925398591027067,0.017350340163547095,0.037246323075021626,0.007850260909161196
685,0.05031015943641083,0.01958118348977483,0.037691261895933754,0.007247368500858901
686,0.05019917191941663,0.019106961830045406,0.037246323075021626,0.007850260909161196
687,0.04969805957236435,0.01732951897530788,0.037691261895933754,0.007247368500858901
688,0.04853151649981461,0.014277861355471634,0.037246323075021626,0.007850260909161196
689,0.04775287356321839,0.013047725791288557,0.037691261895933754,0.007247368500858901
690,0.04741941663576814,0.012564525443008609,0.037246323075021626,0.007850260909161196
691,0.0470302805586454,0.012246413970027669,0.037691261895933754,0.007247368500858901
692,0.046418736868125074,0.01150428777348401,0.037246323075021626,0.007850260909161196
693,0.04580713138054628,0.012149913099240241,0.037691261895933754,0.007247368500858901
694,0.0465854653318502,0.011247527304104563,0.037246323075021626,0.007850260909161196
695,0.04719694722531208,0.012266569585103342,0.037691261895933754,0.007247368500858901
696,0.04791966382400198,0.01213869505560573,0.037246323075021626,0.007850260909161196
697,0.04786386108021258,0.013421151756468639,0.037691261895933754,0.007247368500858901
698,0.04719670003707824,0.01158227315572048,0.037246323075021626,0.007850260909161196
699,0.04786386108021258,0.011866655091610076,0.037691261895933754,0.007247368500858901
700,0.04764151526387344,0.01246059035988392,0.037246323075021626,0.007850260909161196
701,0.04864225682857496,0.01351073869789258,0.037691261895933754,0.007247368500858901
702,0.04919843035471512,0.013294065023978997,0.037246323075021626,0.007850260909161196
703,0.04903114571746385,0.012521705232754874,0.037691261895933754,0.007247368500858901
704,0.04808633049066864,0.01109372472612994,0.037246323075021626,0.007850260909161196
705,0.04841960202694352,0.011683050954228884,0.037691261895933754,0.007247368500858901
706,0.048808985292300086,0.0121989082446933,0.037246323075021626,0.007850260909161196
707,0.04908719564948708,0.012701489677233965,0.037691261895933754,0.007247368500858901
708,0.0493646026449141,0.012626835589259462,0.037246323075021626,0.007850260909161196
709,0.0508658385860833,0.014735863360631858,0.037691261895933754,0.007247368500858901
710,0.051921950315165,0.016500407374193345,0.037246323075021626,0.007850260909161196
711,0.05181102459522927,0.015930057896489075,0.037691261895933754,0.007247368500858901
712,0.05175516005438141,0.016215547859184092,0.037246323075021626,0.007850260909161196
713,0.05242250648869114,0.017406209029070394,0.037691261895933754,0.007247368500858901
714,0.05119929551353356,0.015546387391704612,0.037246323075021626,0.007850260909161196
715,0.051532999629217646,0.015541663957426996,0.037691261895933754,0.007247368500858901
716,0.05003164009393153,0.01352296846600372,0.037246323075021626,0.007850260909161196
717,0.05103262884686689,0.01587165647410151,0.037691261895933754,0.007247368500858901
718,0.05125460388085527,0.017422543264161143,0.037246323075021626,0.007850260909161196
719,0.05025435669262144,0.015599519950954956,0.037691261895933754,0.007247368500858901
720,0.05075472747497219,0.016203676540654428,0.037246323075021626,0.007850260909161196
721,0.051755098257322954,0.018501586231339576,0.037691261895933754,0.007247368500858901
722,0.051699542701767395,0.0186666053081326,0.037246323075021626,0.007850260909161196
723,0.052477444073662095,0.01970026639941706,0.037691261895933754,0.007247368500858901
724,0.051922259300457296,0.018512923230842963,0.037246323075021626,0.007850260909161196
725,0.05175546903967371,0.018374645595802045,0.037691261895933754,0.007247368500858901
726,0.05097694969719442,0.01652077270283097,0.037246323075021626,0.007850260909161196
727,0.051533246817451486,0.017821045735593424,0.037691261895933754,0.007247368500858901
728,0.0508658385860833,0.01595628216979955,0.037246323075021626,0.007850260909161196
729,0.05081003584229391,0.014912259756856257,0.037691261895933754,0.007247368500858901
730,0.051198801137065875,0.015393611366096861,0.037246323075021626,0.007850260909161196
731,0.052811148189346194,0.018007550402000024,0.037691261895933754,0.007247368500858901
732,0.052366827339018665,0.017336529424585585,0.037246323075021626,0.007850260909161196
